,Actual,Predicted
9042,[0.8  3.2  0.57],[0.80015385 3.250047   0.34847283]
9043,[4.   0.8  0.37],[3.9783843  0.7876123  0.29461545]
9044,[0.8  3.2  1.77],[0.89688766 3.2329335  1.978139  ]
9045,[0.8  0.8  1.17],[0.8203013 0.7715142 1.479222 ]
9046,[2.4  3.2  2.17],[2.4429886 2.735382  1.8049729]
9047,[3.2  0.8  0.77],[3.3380299  0.53572583 0.6549119 ]
9048,[0.8  4.   1.17],[0.67714214 4.0547743  1.2538233 ]
9049,[1.6  4.   0.97],[1.6058582 3.9935608 1.0530987]
9050,[2.4  0.8  1.17],[2.4464839 0.7974663 1.2411575]
9051,[1.6  0.8  1.57],[1.635081  0.8551078 1.7268628]
9052,[3.2  0.8  2.17],[3.2352505  0.82841897 2.3519568 ]
9053,[4.   1.6  1.57],[2.6769905 2.3877294 1.9139581]
9054,[4.   4.   1.77],[3.8371165 3.9685273 2.786789 ]
9055,[3.2  2.4  0.17],[3.223391  2.3244598 0.3622675]
9056,[4.   3.2  0.97],[3.8083272 3.3001504 1.7299106]
9057,[4.   1.6  0.17],[4.154205   1.6429075  0.18416703]
9058,[2.4  2.4  1.77],[2.387307  2.412188  1.6592536]
9059,[0.8  2.4  1.97],[0.6202457 2.397723  1.8878155]
9060,[0.8  3.2  1.37],[0.7164285 3.3442035 1.2054746]
9061,[4.   1.6  0.37],[4.028948   1.5594473  0.25330454]
9062,[1.6  1.6  2.17],[1.5881487 1.6641322 2.0089753]
9063,[0.8  4.   1.57],[0.6753588 4.1204767 1.650309 ]
9064,[1.6  0.8  0.97],[1.5890453  0.80773044 1.0017601 ]
9065,[2.4  4.   1.57],[2.2703958 3.9051993 1.9172362]
9066,[0.8  3.2  0.77],[0.94316745 3.0693493  0.58406854]
9067,[0.8  1.6  1.97],[1.0041745 1.7218492 0.8140915]
9068,[1.6  3.2  0.57],[1.5048263  3.3056576  0.56868625]
9069,[0.8  0.8  1.37],[0.79116595 0.8431121  1.6245098 ]
9070,[3.2  4.   1.57],[3.158581 4.111058 2.480505]
9071,[3.2  4.   0.97],[3.0547297 4.174117  2.1430917]
9072,[4.   4.   0.77],[3.6071498 3.801023  1.7097933]
9073,[2.4  2.4  0.77],[2.3761582 2.4599504 0.9054431]
9074,[2.4  2.4  1.57],[2.393639  2.4275818 1.7928798]
9075,[0.8  4.   1.37],[0.6785463 4.0645323 1.346165 ]
9076,[1.6  4.   1.37],[1.6196632 3.9621153 1.2656893]
9077,[3.2  0.8  1.37],[3.2714705  0.77084816 1.5549212 ]
9078,[1.6  4.   1.17],[1.6220777 3.9743576 1.166061 ]
9079,[4.   3.2  0.37],[3.7651255 3.2104406 1.1870892]
9080,[1.6  3.2  0.57],[1.4578843  3.3507776  0.55771536]
9081,[1.6  0.8  0.37],[1.6462524 0.8397534 0.8276042]
9082,[0.8  3.2  0.57],[0.68704605 3.3252883  0.35271156]
9083,[4.   3.2  0.97],[3.810904  3.3090565 1.629882 ]
9084,[0.8  3.2  0.17],[0.76294076 3.2342968  0.34757268]
9085,[2.4  2.4  1.37],[2.3505833 2.444843  1.742201 ]
9086,[0.8  4.   2.17],[0.7323098 4.0568523 1.82625  ]
9087,[2.4  4.   0.37],[2.2268775  3.8957858  0.93895644]
9088,[3.2  0.8  0.97],[3.198173   0.72631323 1.041506  ]
9089,[1.6  2.4  1.37],[1.6161242 2.4022346 1.4850967]
9090,[0.8  1.6  1.77],[1.0420588 1.7472953 1.4085946]
9091,[4.   4.   1.77],[3.7851644 4.006397  2.72117  ]
9092,[1.6  3.2  2.17],[1.6374145 2.9673486 1.6630241]
9093,[3.2  4.   2.17],[3.1584804 3.9567142 2.9756947]
9094,[3.2  3.2  1.77],[3.094872  3.2204459 2.0828977]
9095,[0.8  4.   1.57],[0.6593813 4.1433096 1.7037809]
9096,[3.2  3.2  1.17],[3.0212765 3.3016145 1.6591318]
9097,[2.4  0.8  0.57],[2.2522867 1.9840994 1.0685889]
9098,[4.   2.4  0.57],[3.9367988 2.4247992 0.5969004]
9099,[1.6  1.6  0.57],[1.5678399 1.5997779 0.6964356]
9100,[0.8  0.8  0.77],[1.007054  0.8394567 0.6336112]
9101,[2.4  0.8  0.57],[2.3051722  0.8035654  0.79359645]
9102,[1.6  4.   1.37],[1.586567  3.9895253 1.3547513]
9103,[1.6  0.8  1.97],[1.6108102 0.8943267 1.9810233]
9104,[2.4  2.4  0.57],[2.3790348 2.415598  0.688835 ]
9105,[1.6  2.4  0.77],[1.580713   2.33381    0.61894995]
9106,[3.2  0.8  1.17],[3.339056  0.5829129 1.2112224]
9107,[4.   3.2  0.17],[3.9301362  3.1193116  0.64804137]
9108,[3.2  0.8  0.97],[3.2332606  0.71300614 1.0193202 ]
9109,[4.   0.8  0.57],[3.9715283  0.85548186 0.55290467]
9110,[2.4  0.8  1.57],[2.35443    0.82364213 1.935514  ]
9111,[2.4  0.8  0.57],[2.3011427  0.8372164  0.80301267]
9112,[0.8  3.2  0.57],[0.8171388 3.1757412 0.3530541]
9113,[3.2  1.6  0.37],[3.213644   1.565882   0.24238813]
9114,[2.4  4.   0.97],[2.21489   3.9404774 1.3775338]
9115,[0.8  2.4  1.17],[0.6946484 2.4366868 1.0975375]
9116,[1.6  3.2  0.57],[1.4549105  3.3763041  0.71234757]
9117,[0.8  4.   1.97],[0.80849767 4.083214   2.2350276 ]
9118,[4.   1.6  0.37],[4.0159383 1.5920168 0.351107 ]
9119,[3.2  1.6  0.57],[3.2820637 1.6408907 0.3888346]
9120,[1.6  4.   2.17],[1.5768391 4.068102  2.217031 ]
9121,[3.2  3.2  0.37],[3.0162892 3.1671262 0.6595453]
9122,[2.4  0.8  1.37],[2.3632255 0.7459732 1.5951011]
9123,[3.2  4.   2.17],[3.2059026 3.9700122 2.78595  ]
9124,[1.6  4.   0.37],[1.5913746 4.039858  0.7934413]
9125,[3.2  0.8  0.77],[3.2856061  0.59239125 0.8693237 ]
9126,[1.6  0.8  0.37],[1.6356626 0.8014252 0.9245718]
9127,[4.   1.6  1.17],[4.152932  1.5831763 0.8498079]
9128,[1.6  1.6  1.17],[1.6275377 1.6172446 1.2070924]
9129,[4.   3.2  1.17],[3.8220603 3.315599  1.8622341]
9130,[1.6  4.   0.97],[1.6015745 3.9967196 0.9518183]
9131,[3.2  3.2  0.37],[3.0163577 3.1635156 0.5904809]
9132,[2.4  1.6  0.57],[2.330257  1.8389912 0.7216965]
9133,[3.2  4.   0.97],[2.9776053 4.0745635 1.7931697]
9134,[0.8  1.6  0.77],[0.99462485 1.7078451  0.9121066 ]
9135,[1.6  1.6  0.17],[1.6145889  1.5983194  0.48223555]
9136,[4.   2.4  0.97],[3.928326  2.41323   0.9542297]
9137,[4.   4.   0.57],[3.6471443 3.7487655 1.8534074]
9138,[3.2  4.   1.77],[3.0084298 3.957997  2.0857825]
9139,[0.8  0.8  0.37],[0.7992741  0.81081915 0.9343749 ]
9140,[2.4  0.8  0.97],[2.3625119  0.85235846 0.9533245 ]
9141,[0.8  3.2  2.17],[1.3406923 2.9327035 2.0427456]
9142,[0.8  3.2  2.17],[1.341398  2.8873947 1.9535866]
9143,[2.4  3.2  0.37],[2.3524     3.2142432  0.93896383]
9144,[0.8  0.8  0.57],[0.85717654 0.76829135 0.6755169 ]
9145,[0.8  1.6  0.17],[1.0641963 1.7355535 0.2368244]
9146,[3.2  4.   0.17],[2.9910908 3.8568192 0.8740676]
9147,[2.4  1.6  1.77],[2.3573453 1.7590809 2.0488048]
9148,[1.6  4.   1.17],[1.5874875 3.9858985 1.2454425]
9149,[0.8  0.8  2.17],[0.8918307 0.822803  2.13693  ]
9150,[3.2  4.   1.17],[3.002221  4.116149  1.8268063]
9151,[2.4  0.8  0.37],[2.3064103  0.67773247 0.53049076]
9152,[0.8  1.6  1.57],[0.929407   1.7052225  0.98146445]
9153,[3.2  2.4  0.97],[3.0810697 2.4607496 1.1581762]
9154,[4.   3.2  0.17],[3.8866813  3.1642203  0.75495595]
9155,[4.   3.2  2.17],[4.0130186 3.2810733 2.5350165]
9156,[3.2  3.2  0.37],[3.0581949  3.1751866  0.56882966]
9157,[1.6  3.2  1.17],[1.4663182 3.272228  0.8807703]
9158,[3.2  1.6  1.17],[3.3344939  1.4566977  0.84682006]
9159,[3.2  0.8  0.37],[3.2539594 0.7327776 0.5892281]
9160,[3.2  2.4  1.37],[3.2275753 2.3237836 1.5209383]
9161,[0.8  0.8  1.57],[0.80983496 0.81896496 1.3232641 ]
9162,[0.8  4.   0.37],[0.7537613  4.104122   0.42202747]
9163,[4.   2.4  1.97],[3.9683259 2.366679  2.2602034]
9164,[4.   1.6  1.17],[4.042466  1.634561  1.1023229]
9165,[1.6  4.   1.97],[1.5026252 4.1206317 2.1428928]
9166,[1.6  3.2  1.57],[1.4031769 3.460695  1.6876612]
9167,[1.6  0.8  0.37],[1.6091646  0.83005905 0.6744416 ]
9168,[0.8  2.4  1.17],[0.71188974 2.4164612  1.0815194 ]
9169,[3.2  1.6  1.77],[3.4558694 1.4414439 1.8437572]
9170,[4.   2.4  1.97],[4.044506  2.2927737 2.1581073]
9171,[3.2  0.8  0.77],[3.3171234 0.5161419 0.8590453]
9172,[0.8  4.   1.97],[0.7805425 4.0972376 2.163075 ]
9173,[1.6  3.2  0.97],[2.1435368 2.720787  1.4123459]
9174,[2.4  3.2  1.77],[2.373489  3.2278025 2.035213 ]
9175,[3.2  0.8  1.97],[3.2946863 0.6988789 1.8234076]
9176,[0.8  2.4  1.17],[0.66753554 2.443598   1.1669502 ]
9177,[4.   2.4  1.97],[3.9417083 2.3587039 2.2060986]
9178,[2.4  4.   1.57],[2.2557235 3.8907156 1.8900689]
9179,[0.8  3.2  0.97],[0.69267297 3.347609   1.06956   ]
9180,[3.2  0.8  1.77],[3.2363458  0.69774556 2.095421  ]
9181,[1.6  3.2  1.77],[1.4665372 3.347767  1.2530383]
9182,[3.2  4.   0.77],[3.0958092 3.8550057 1.2353418]
9183,[1.6  2.4  0.97],[1.486938   2.3483586  0.76606923]
9184,[0.8  1.6  0.97],[0.9522338 1.6970003 0.5551089]
9185,[2.4  0.8  0.37],[2.3811965 0.7132834 0.4520291]
9186,[0.8  2.4  1.77],[0.81391394 2.4439917  1.7960236 ]
9187,[0.8  1.6  1.77],[1.0309423 1.7284698 1.418793 ]
9188,[3.2  1.6  0.37],[3.2026403  1.6027945  0.25090182]
9189,[1.6  1.6  0.97],[1.6598531  1.6330181  0.91688544]
9190,[1.6  3.2  1.57],[1.6579888 3.2975574 1.5004606]
9191,[0.8  1.6  1.37],[0.95134604 1.6695104  1.0521804 ]
9192,[2.4  4.   0.17],[2.2956154  3.8230186  0.64056826]
9193,[2.4  4.   1.37],[2.2184606 3.9652553 1.6567066]
9194,[0.8  3.2  0.17],[0.8247719 3.2300947 0.4487145]
9195,[1.6  4.   0.57],[1.6196578 4.045255  0.5507944]
9196,[0.8  1.6  1.97],[1.1040478 1.6483645 1.1517501]
9197,[0.8  1.6  0.57],[0.9481151 1.702585  0.5523026]
9198,[0.8  0.8  1.77],[0.79773235 0.8151789  1.7990556 ]
9199,[1.6  0.8  1.97],[1.6173508  0.86602116 1.907129  ]
9200,[4.   3.2  0.37],[3.7391179 3.2160075 1.3590517]
9201,[3.2  0.8  0.77],[3.2961032  0.5708971  0.98319745]
9202,[4.   2.4  0.17],[4.0856066 2.3339138 0.1526835]
9203,[4.   1.6  0.77],[3.9164743 1.685727  0.7746631]
9204,[3.2  1.6  0.97],[3.0422695 1.5777471 0.7552272]
9205,[3.2  4.   0.97],[3.0300891 4.047321  2.0441942]
9206,[4.   2.4  0.37],[3.1317863  2.4545221  0.41136408]
9207,[2.4  3.2  0.77],[2.3551712 3.2348819 1.0092225]
9208,[3.2  0.8  0.57],[3.1798637 0.6534078 0.7112871]
9209,[3.2  0.8  1.97],[3.291085  0.6459788 1.8577142]
9210,[4.   1.6  1.57],[3.898664  1.7743065 1.9918798]
9211,[4.   2.4  0.97],[3.9554708 2.392718  1.4420335]
9212,[4.   4.   0.17],[3.6101296 3.731351  1.7893276]
9213,[0.8  2.4  0.37],[0.7184117  2.3778794  0.40899777]
9214,[1.6  4.   0.17],[1.5892758 4.0966067 0.6281014]
9215,[4.   2.4  0.97],[3.9535742  2.439633   0.81555736]
9216,[0.8  2.4  0.77],[0.737651   2.4227574  0.76215786]
9217,[2.4  3.2  0.97],[2.3368204  3.188378   0.84936893]
9218,[0.8  2.4  1.37],[0.71713805 2.4153025  1.2280865 ]
9219,[2.4  3.2  0.17],[2.3664596  3.1872282  0.45578492]
9220,[1.6  2.4  1.17],[1.607227  2.3748474 1.2564816]
9221,[1.6  3.2  1.17],[1.837007  2.921098  1.2476622]
9222,[3.2  1.6  0.97],[2.9658356  1.6566402  0.75605977]
9223,[0.8  1.6  2.17],[1.1246835 1.6426218 1.6526811]
9224,[2.4  2.4  1.57],[2.376243  2.459864  1.7636626]
9225,[1.6  4.   0.17],[1.6167549 3.9639912 0.725382 ]
9226,[2.4  0.8  1.57],[2.3618197 0.7820362 1.8287663]
9227,[4.   1.6  0.77],[3.700468   1.7725906  0.92214787]
9228,[2.4  0.8  1.97],[2.38077   0.795004  1.9315429]
9229,[1.6  1.6  1.57],[1.6515458 1.6383023 1.4928986]
9230,[0.8  1.6  1.77],[0.95030284 1.7395983  1.4232075 ]
9231,[4.   1.6  0.17],[4.152107   1.6012836  0.19533575]
9232,[4.   2.4  0.17],[3.941125   2.3852935  0.22595793]
9233,[2.4  2.4  1.17],[2.4295816 2.4169965 0.9083643]
9234,[1.6  4.   1.17],[1.6001332 4.0088615 1.1900325]
9235,[1.6  0.8  1.97],[1.6097336 0.8711684 1.9729936]
9236,[4.   1.6  1.37],[4.2429585 1.672221  1.2478306]
9237,[4.   1.6  0.37],[4.046613   1.5812732  0.27819335]
9238,[0.8  2.4  0.97],[0.73535347 2.3500996  0.8880669 ]
9239,[3.2  4.   1.97],[2.997138  4.1426344 1.9044045]
9240,[4.   0.8  0.57],[3.96714   0.8295721 0.4591807]
9241,[3.2  4.   1.57],[3.1333172 4.11895   2.2556348]
9242,[2.4  4.   2.17],[2.3877378 4.0752354 2.3881564]
9243,[1.6  2.4  1.97],[1.9040691 2.35107   1.6859107]
9244,[4.   0.8  0.57],[3.9722097  0.83606863 0.46654683]
9245,[1.6  2.4  0.57],[1.5442827  2.4121954  0.25558656]
9246,[0.8  2.4  0.77],[0.7380941 2.3588395 0.9158906]
9247,[3.2  1.6  0.57],[3.1841896 1.5707204 0.5173571]
9248,[3.2  1.6  1.17],[3.3220203 1.5911467 1.0928138]
9249,[2.4  3.2  0.57],[2.3665004  3.1650732  0.46922863]
9250,[4.   1.6  0.77],[3.769771  1.7650654 0.9446761]
9251,[0.8  2.4  1.57],[0.84185886 2.3663626  1.4883101 ]
9252,[4.   0.8  2.17],[3.4969025 1.2796417 1.9471147]
9253,[3.2  0.8  1.17],[3.273696  0.6661165 1.2631538]
9254,[1.6  0.8  1.57],[1.6217427  0.85481215 1.7926118 ]
9255,[4.   2.4  1.37],[3.8725927 2.4047987 1.3342065]
9256,[1.6  1.6  1.97],[1.5795779 1.7040293 2.0365388]
9257,[4.   2.4  0.97],[3.8115628 2.2803116 1.1702113]
9258,[4.   4.   1.97],[3.7338665 3.9669695 2.1771417]
9259,[3.2  4.   0.17],[2.9871657  3.8131018  0.76451945]
9260,[3.2  4.   2.17],[3.1756625 3.9317832 2.7963166]
9261,[3.2  4.   1.17],[3.0922012 3.9140813 1.9062804]
9262,[0.8  0.8  1.17],[0.88994884 0.76035917 1.3642715 ]
9263,[4.   2.4  2.17],[4.239195  2.1526546 2.0861773]
9264,[4.   0.8  1.57],[3.994883  0.8533251 1.5899634]
9265,[1.6  3.2  1.17],[1.741729  3.0503173 1.1474696]
9266,[2.4  2.4  1.57],[2.3914442 2.4292443 1.880327 ]
9267,[1.6  4.   0.57],[1.6360676  3.9284008  0.69725674]
9268,[3.2  4.   0.17],[3.0267744  3.8575559  0.75045466]
9269,[3.2  1.6  1.17],[3.26835   1.4972882 1.0003371]
9270,[2.4  3.2  1.77],[2.377187  3.2387555 1.9808794]
9271,[4.   1.6  0.37],[4.0178604  1.588612   0.29752564]
9272,[3.2  1.6  1.77],[3.4202356 1.450516  1.9648798]
9273,[4.   4.   1.77],[3.8491764 3.9662898 2.7961988]
9274,[3.2  2.4  0.17],[3.2694092  2.3216026  0.21755683]
9275,[1.6  2.4  1.97],[1.6878024 2.4194121 1.749942 ]
9276,[4.   0.8  1.97],[3.746926  1.0279307 2.0351892]
9277,[2.4  3.2  0.57],[2.352904   3.182238   0.48594952]
9278,[4.   1.6  1.57],[3.0716162 2.2257876 1.7651613]
9279,[0.8  1.6  0.77],[1.0453871 1.6728618 0.9207647]
9280,[4.   0.8  2.17],[3.520143  1.3181984 1.9111432]
9281,[4.   2.4  0.57],[3.8823195 2.3838038 0.8366158]
9282,[4.   1.6  0.57],[4.1275005  1.5909469  0.47272193]
9283,[0.8  0.8  0.17],[0.7940302  0.74332345 0.5166389 ]
9284,[3.2  1.6  2.17],[3.1148748 1.7774848 2.2174788]
9285,[2.4  4.   1.57],[2.2606459 3.864685  1.8814929]
9286,[1.6  4.   1.77],[1.5807891 4.05129   1.9926513]
9287,[4.   0.8  2.17],[3.6976547 1.162436  2.0075877]
9288,[2.4  0.8  0.97],[2.42872    0.79532766 0.8381014 ]
9289,[0.8  0.8  1.37],[0.7931577  0.85250497 1.5827085 ]
9290,[2.4  0.8  1.97],[2.3875859 0.7700534 1.8747644]
9291,[1.6  3.2  1.37],[1.3968221 3.35085   1.2375597]
9292,[3.2  1.6  1.37],[3.2662308 1.50322   0.9953771]
9293,[0.8  1.6  0.17],[1.0438385  1.6471939  0.21021575]
9294,[4.   4.   2.17],[3.789211  3.9109328 2.7208614]
9295,[3.2  2.4  0.17],[3.138478  2.3049073 0.4094298]
9296,[0.8  4.   0.97],[0.6288898  4.115627   0.97098947]
9297,[3.2  3.2  0.37],[2.9670324 3.1451483 0.6823685]
9298,[4.   4.   1.37],[3.7954884 3.904906  2.276088 ]
9299,[2.4  4.   0.77],[2.2534888 3.9437888 1.2115499]
9300,[0.8  1.6  1.17],[1.0030906  1.710418   0.91193056]
9301,[0.8  1.6  0.77],[1.0035019 1.6804482 0.9071182]
9302,[4.   3.2  0.57],[3.8189936 3.2559266 1.2075746]
9303,[0.8  3.2  1.57],[1.3532389 3.045929  1.9872997]
9304,[1.6  1.6  1.97],[1.8651029 1.6534358 1.5026824]
9305,[4.   0.8  1.77],[3.5573971 1.1770449 1.6618283]
9306,[0.8  0.8  1.97],[0.853621   0.87380195 1.8419576 ]
9307,[4.   0.8  0.37],[3.9375725 0.8395214 0.3654533]
9308,[2.4  0.8  1.97],[2.3664827  0.78588605 2.0561085 ]
9309,[0.8  3.2  1.97],[0.9304466 3.218036  2.0095518]
9310,[3.2  4.   0.17],[2.9948313  3.8315592  0.73837924]
9311,[1.6  3.2  1.77],[1.4035411 3.315137  1.4945257]
9312,[0.8  0.8  1.37],[0.8031378  0.83168066 1.4593606 ]
9313,[4.   3.2  0.97],[3.82546   3.2864292 1.6069897]
9314,[3.2  2.4  0.97],[3.0513835  2.4023333  0.88828737]
9315,[0.8  0.8  1.37],[0.80766714 0.8604251  1.56292   ]
9316,[0.8  2.4  0.97],[0.80889225 2.3805683  0.81148875]
9317,[2.4  4.   1.57],[2.24679   3.9252377 1.8618863]
9318,[4.   0.8  1.97],[3.7527447 1.0242522 2.0465946]
9319,[3.2  1.6  1.97],[3.2936826 1.5401117 1.9247313]
9320,[0.8  0.8  2.17],[0.9210551 0.7957399 2.0494108]
9321,[4.   3.2  2.17],[4.0305696 3.220776  2.555764 ]
9322,[4.   2.4  1.97],[3.9503412 2.3309836 2.0932603]
9323,[2.4  3.2  1.97],[2.4128528 3.4206612 2.3631487]
9324,[2.4  3.2  2.17],[2.453554  2.468729  1.5174985]
9325,[4.   4.   2.17],[3.7803679 3.8633223 2.6974397]
9326,[4.   4.   2.17],[3.7865422 3.8595293 2.7144856]
9327,[0.8  1.6  1.97],[1.053843   1.6266851  0.89244837]
9328,[2.4  4.   0.97],[2.2169218 3.908699  1.2708366]
9329,[0.8  2.4  1.97],[0.654222  2.328856  1.9877868]
9330,[1.6  1.6  1.97],[1.5726515 1.674613  1.6948092]
9331,[2.4  4.   1.37],[2.2193666 3.9389827 1.6126566]
9332,[4.   4.   2.17],[3.751404  3.8884892 2.668596 ]
9333,[3.2  0.8  0.97],[3.2042396  0.70477235 1.0176998 ]
9334,[4.   1.6  1.97],[4.0314116 1.5873309 1.999808 ]
9335,[0.8  2.4  1.77],[0.59432495 2.4381075  1.8325205 ]
9336,[1.6  3.2  1.97],[1.562076  3.2843163 1.8364718]
9337,[0.8  1.6  1.17],[0.9538865 1.6890109 0.9231051]
9338,[1.6  2.4  0.17],[1.5588319  2.473074   0.03610289]
9339,[3.2  2.4  1.37],[3.0574017 2.393146  1.2190279]
9340,[3.2  2.4  2.17],[3.1342478 2.527753  2.2861261]
9341,[0.8  2.4  0.57],[1.6078713 2.3063543 1.3866019]
9342,[1.6  3.2  1.97],[1.4699905 3.3692029 1.8172638]
9343,[4.   2.4  1.17],[3.7964358 2.3706589 1.3021336]
9344,[4.   1.6  1.57],[3.7637887 1.8794869 1.967761 ]
9345,[4.   0.8  1.77],[3.7631633 1.0359309 1.6061867]
9346,[4.   0.8  1.17],[4.0747547  0.78563774 1.1566263 ]
9347,[4.   1.6  1.37],[4.29303   1.5850339 1.318487 ]
9348,[3.2  4.   0.77],[3.111947  3.8684888 1.2393231]
9349,[0.8  2.4  1.77],[1.1536267 2.4790952 1.789762 ]
9350,[4.   1.6  0.37],[4.056261   1.5315073  0.27810085]
9351,[2.4  0.8  0.57],[2.3032134  0.82227015 0.8318174 ]
9352,[1.6  1.6  1.77],[1.595489  1.6902776 1.5525292]
9353,[4.   0.8  1.97],[3.8844085 0.9142684 1.9601717]
9354,[1.6  3.2  2.17],[1.4613652 3.2924712 1.8392878]
9355,[0.8  1.6  0.77],[1.0330217 1.6870797 0.8425553]
9356,[0.8  4.   0.17],[0.8527384 4.090492  0.4787587]
9357,[1.6  0.8  1.77],[1.6481154 0.8561536 1.7706362]
9358,[2.4  1.6  0.17],[2.365189   1.6614392  0.31476843]
9359,[3.2  0.8  0.97],[3.2267606 0.674436  0.8700744]
9360,[2.4  4.   0.17],[2.2616258  3.8531535  0.62121165]
9361,[4.   4.   0.97],[3.762442  3.909705  2.4094167]
9362,[4.   0.8  0.97],[3.9722    0.8093473 0.7419044]
9363,[4.   0.8  0.17],[1.692081   1.6858815  0.91082203]
9364,[3.2  3.2  0.97],[3.0735166 3.2589962 1.6512308]
9365,[0.8  4.   1.97],[0.94645905 3.863478   1.7593725 ]
9366,[1.6  3.2  0.37],[1.4933479 3.163673  1.0179043]
9367,[4.   0.8  1.57],[4.0106955 0.9760901 1.4622283]
9368,[4.   2.4  0.57],[3.9149797  2.4252186  0.47331333]
9369,[0.8  1.6  0.17],[1.0077999  1.6532001  0.32267272]
9370,[1.6  4.   0.77],[1.5691041  4.026922   0.88066745]
9371,[2.4  3.2  0.37],[2.3289356 3.1733613 1.10014  ]
9372,[4.   0.8  0.37],[3.9596229  0.832168   0.37839592]
9373,[4.   0.8  1.37],[4.0244265 0.8112192 1.1896818]
9374,[2.4  1.6  0.97],[2.406007 1.859632 1.214529]
9375,[1.6  0.8  2.17],[1.5796037 0.9178773 2.1000063]
9376,[1.6  1.6  2.17],[1.5972621 1.6430787 2.037583 ]
9377,[0.8  0.8  0.57],[0.986333  0.8465601 0.6458698]
9378,[0.8  2.4  1.37],[0.6880262 2.4545975 1.2972647]
9379,[0.8  4.   1.57],[0.68697846 4.096687   1.5810871 ]
9380,[4.   1.6  1.37],[4.224415  1.5987921 1.2922246]
9381,[3.2  1.6  1.17],[3.3400567 1.4463291 0.7847246]
9382,[4.   0.8  0.37],[3.9943438  0.78368616 0.31750214]
9383,[1.6  3.2  1.77],[1.4663084 3.3297715 1.3218968]
9384,[2.4  3.2  2.17],[2.4449053 2.3884976 1.529887 ]
9385,[3.2  0.8  1.97],[3.3229766 0.6706351 1.8595642]
9386,[0.8  0.8  1.77],[0.82511866 0.8664632  1.6728965 ]
9387,[0.8  0.8  0.37],[0.7930689  0.8232815  0.75039184]
9388,[2.4  0.8  1.77],[2.3736548  0.71468925 2.0584192 ]
9389,[0.8  2.4  0.57],[0.84864604 2.436133   0.42029232]
9390,[0.8  3.2  1.97],[0.7725501 3.3135085 2.0021899]
9391,[2.4  2.4  0.17],[2.3884952 2.4711118 0.1804424]
9392,[0.8  4.   1.37],[0.68488216 4.074109   1.3157756 ]
9393,[2.4  1.6  0.37],[2.4459994 2.308994  1.2950752]
9394,[2.4  4.   1.97],[2.3381963 4.0583706 2.1680174]
9395,[1.6  2.4  1.97],[2.1274292 2.4290936 1.2992678]
9396,[0.8  0.8  1.17],[0.8075545 0.7712445 1.4755404]
9397,[3.2  0.8  1.77],[3.269079  0.7910433 2.0627184]
9398,[0.8  0.8  1.97],[0.86127853 0.8744602  1.8675082 ]
9399,[2.4  3.2  0.57],[2.349164   3.165485   0.58320224]
9400,[3.2  1.6  2.17],[3.1012552 1.7712183 2.176625 ]
9401,[0.8  1.6  0.57],[1.0312229 1.6575513 0.7516315]
9402,[2.4  4.   0.17],[2.2514532 3.8584027 0.6274698]
9403,[2.4  2.4  0.17],[2.40201    2.47479    0.09622693]
9404,[0.8  1.6  0.17],[1.0175644  1.6390581  0.34072232]
9405,[4.   2.4  1.17],[3.9256544 2.3712854 1.1894112]
9406,[0.8  0.8  0.57],[0.863986   0.77131677 0.7228303 ]
9407,[2.4  4.   0.77],[2.2226925 3.9750485 1.4250947]
9408,[2.4  3.2  0.77],[2.3509974  3.1829352  0.91405123]
9409,[3.2  4.   0.77],[3.0952473 3.818612  1.3460724]
9410,[2.4  1.6  0.37],[2.434258  2.5868392 1.4885243]
9411,[2.4  3.2  0.57],[2.3523395  3.2190263  0.56112736]
9412,[2.4  3.2  0.77],[2.3538723 3.1556792 0.9153105]
9413,[3.2  2.4  2.17],[3.1357248 2.4872537 2.2502398]
9414,[1.6  0.8  0.37],[1.6384594  0.8369658  0.75909853]
9415,[0.8  4.   2.17],[0.90928006 3.8787286  1.9869945 ]
9416,[4.   3.2  1.97],[3.8136978 3.3513741 2.3815267]
9417,[1.6  1.6  0.77],[1.6069341  1.6982274  0.84224284]
9418,[2.4  4.   1.17],[2.2234359 3.9288092 1.7149894]
9419,[2.4  4.   0.57],[2.2378592  3.8618183  0.74510205]
9420,[3.2  1.6  1.17],[3.3353438  1.4714265  0.97488695]
9421,[4.   4.   1.37],[3.8055246 3.933836  2.4438663]
9422,[3.2  2.4  1.37],[3.2115154 2.3728542 1.4083709]
9423,[3.2  4.   0.57],[3.0003905 3.9257536 1.2394568]
9424,[4.   3.2  1.17],[3.825523  3.3322039 1.9433641]
9425,[0.8  0.8  0.97],[0.82350016 0.7983719  1.4416156 ]
9426,[3.2  1.6  2.17],[3.1718426 1.749697  2.209733 ]
9427,[1.6  4.   1.37],[1.5791359 3.9744546 1.3053308]
9428,[2.4  3.2  0.77],[2.3551805 3.1986198 0.9348427]
9429,[2.4  1.6  0.97],[2.410262  1.8601844 1.4260207]
9430,[2.4  3.2  1.37],[2.3372428 3.1653125 1.2352095]
9431,[3.2  3.2  1.17],[3.049078  3.3006666 1.4976418]
9432,[3.2  4.   1.37],[3.153157  4.1611347 2.7483952]
9433,[3.2  3.2  0.77],[3.0420866 3.2499905 1.2879488]
9434,[1.6  1.6  2.17],[1.5824561 1.6319501 2.0106072]
9435,[1.6  1.6  0.77],[1.6205448  1.6468239  0.71172494]
