,Actual,Predicted
8143,[3.2  4.   1.97],[3.001691  4.1864386 2.0093105]
8144,[4.   0.8  2.17],[3.269389  1.3845906 1.7862887]
8145,[4.   3.2  1.77],[3.771213  3.258853  2.0939126]
8146,[1.6  0.8  0.77],[1.6071975  0.78417563 0.79070175]
8147,[0.8  0.8  1.17],[0.86741877 0.6180351  1.4814022 ]
8148,[2.4  3.2  0.17],[2.4035997  3.6106706  0.74543434]
8149,[0.8  4.   0.77],[0.94435024 3.9382393  1.0641847 ]
8150,[3.2  4.   1.37],[3.1554997 4.087118  1.4543312]
8151,[0.8  4.   2.17],[2.9580958 1.6762632 1.7054874]
8152,[4.   0.8  0.77],[4.014986   1.0360774  0.32063043]
8153,[2.4  2.4  1.97],[2.3429825 2.5076742 2.0599966]
8154,[3.2  0.8  0.57],[2.6051445 1.0451121 0.7815409]
8155,[2.4  3.2  0.37],[2.3612962 3.4742577 1.4818339]
8156,[4.   0.8  0.57],[3.947014   1.0658389  0.31178463]
8157,[2.4  2.4  1.77],[2.318396  2.5447311 1.6501048]
8158,[2.4  1.6  1.17],[2.351847  1.6548628 1.1910504]
8159,[3.2  1.6  1.97],[2.9442768 1.8726312 1.9128428]
8160,[4.   3.2  0.97],[3.8637223 3.2435045 1.1549976]
8161,[0.8  2.4  1.17],[0.49286318 2.5190387  1.7291429 ]
8162,[1.6  0.8  0.37],[1.6744543  0.70225    0.48312443]
8163,[1.6  4.   0.17],[1.6367778  4.012427   0.62537074]
8164,[4.   3.2  1.17],[3.8144164 3.3705368 1.4951646]
8165,[2.4  3.2  1.37],[2.367574  3.5202575 1.4446185]
8166,[1.6  2.4  0.57],[1.7443633  2.4036403  0.47292268]
8167,[1.6  0.8  1.37],[1.7008195  0.70315886 1.0244906 ]
8168,[1.6  4.   2.17],[1.4249115 4.0750093 2.3326497]
8169,[3.2  4.   1.77],[3.0227594 4.196352  2.0500174]
8170,[1.6  2.4  0.17],[1.7858666 2.423602  0.5979713]
8171,[1.6  0.8  1.57],[1.6176523 0.7835398 1.6537442]
8172,[2.4  3.2  1.77],[2.29117   3.4805176 1.9840231]
8173,[3.2  1.6  1.57],[2.9638867 1.7894703 1.7847435]
8174,[4.   2.4  1.97],[3.4842129 2.6519718 1.9121258]
8175,[0.8  2.4  0.37],[0.67231905 2.53455    0.9238616 ]
8176,[0.8  1.6  0.97],[0.9897487 1.7244371 2.1383252]
8177,[1.6  2.4  1.17],[1.7726663 2.3815253 1.2182435]
8178,[1.6  0.8  1.37],[1.649748  0.7314396 1.4892651]
8179,[4.   1.6  0.77],[3.646414   1.6806474  0.94880325]
8180,[2.4  4.   0.57],[2.3617697  4.115856   0.78315556]
8181,[0.8  1.6  1.37],[0.9975382 1.5197766 1.7696061]
8182,[4.   2.4  1.17],[3.6470332 2.6082964 1.2899576]
8183,[3.2  0.8  1.37],[2.7393472 1.1443673 1.4308232]
8184,[4.   0.8  0.57],[3.98632    1.0369208  0.26994443]
8185,[2.4  4.   0.17],[2.3452709 4.066797  0.421584 ]
8186,[4.   0.8  0.17],[4.120257   0.95799613 0.0529536 ]
8187,[3.2  0.8  1.37],[2.7655091 1.1104264 1.3448523]
8188,[0.8  1.6  0.37],[1.0527252 1.6606345 1.5110259]
8189,[1.6  1.6  0.77],[1.6106708 1.6240175 0.8997294]
8190,[4.   4.   1.77],[3.8514123 4.0975943 1.8504871]
8191,[0.8  0.8  0.77],[0.83834934 0.6435156  1.0857046 ]
8192,[4.   3.2  1.37],[3.856268  3.1528754 1.5097799]
8193,[0.8  3.2  0.37],[0.67013276 3.0874057  1.1445184 ]
8194,[0.8  0.8  1.97],[0.85310245 0.6281166  2.2758124 ]
8195,[3.2  3.2  1.37],[3.1838515 3.233514  1.6466904]
8196,[4.   0.8  0.57],[3.9389412  1.0502467  0.31616378]
8197,[0.8  3.2  1.17],[1.0192384 2.924306  1.6629182]
8198,[4.   4.   1.77],[3.7550585 4.0688    2.0530007]
8199,[3.2  1.6  0.57],[3.2385912 1.6509776 0.6022777]
8200,[0.8  4.   0.17],[1.0682796  3.8360496  0.64507407]
8201,[3.2  3.2  0.77],[3.0362415 3.3028061 1.5221636]
8202,[3.2  1.6  1.77],[2.991259  1.7872535 1.780503 ]
8203,[4.   3.2  0.97],[3.9009423 3.2301953 1.0624061]
8204,[3.2  3.2  1.57],[2.9959717 3.3273683 2.1407075]
8205,[2.4  1.6  0.97],[2.4244847 1.6078372 0.901366 ]
8206,[3.2  1.6  1.77],[2.9908776 1.7785347 1.8522234]
8207,[4.   4.   0.57],[3.8637967 4.1146708 0.3889196]
8208,[3.2  2.4  1.57],[3.1845546 2.5553632 1.4546423]
8209,[1.6  1.6  1.57],[1.5838712 1.6944177 1.7321705]
8210,[0.8  4.   1.97],[0.58908796 4.2258224  1.8556395 ]
8211,[0.8  2.4  2.17],[0.17524457 2.3864186  2.7207417 ]
8212,[1.6  3.2  1.57],[1.6320148 3.157035  1.5388577]
8213,[3.2  1.6  0.17],[3.0548077  1.6054966  0.43388474]
8214,[0.8  2.4  1.57],[0.5815592 2.4966516 1.9297931]
8215,[2.4  4.   1.37],[2.3279452 4.1310453 1.3806127]
8216,[1.6  2.4  0.37],[2.6341605  2.6269114  0.99868166]
8217,[1.6  3.2  0.77],[1.5496553 3.2768457 0.8901118]
8218,[1.6  3.2  1.97],[1.2410903 3.4829488 2.333119 ]
8219,[1.6  1.6  1.37],[1.6484914 1.6056321 1.3718567]
8220,[0.8  0.8  1.57],[0.8936589  0.63009167 1.4817631 ]
8221,[3.2  3.2  0.17],[3.179487  3.2758036 0.3634212]
8222,[0.8  1.6  0.37],[1.028582  1.6697667 1.5471838]
8223,[3.2  0.8  0.57],[2.5404496  1.0894489  0.78478205]
8224,[3.2  3.2  0.57],[3.0959234 3.4386342 0.8296062]
8225,[4.   4.   0.77],[3.809177   3.9814837  0.90903604]
8226,[4.   3.2  0.37],[3.8479786  3.161808   0.41734856]
8227,[4.   3.2  2.17],[3.7339442 3.3631997 2.212057 ]
8228,[2.4  2.4  0.97],[2.3960238 2.377472  0.7495225]
8229,[2.4  3.2  1.57],[2.308461  3.5250502 1.6495403]
8230,[0.8  2.4  2.17],[0.32336164 2.3737502  2.7473633 ]
8231,[4.   2.4  2.17],[3.4736779 2.603427  2.0650725]
8232,[3.2  1.6  1.97],[3.0023336 1.7859406 1.9578807]
8233,[2.4  3.2  2.17],[2.3862882 2.4824286 1.4420931]
8234,[3.2  4.   1.97],[2.9593432 4.2060127 2.0837936]
8235,[3.2  4.   1.17],[3.0666788 4.1202364 1.4292725]
8236,[4.   2.4  2.17],[3.4829767 2.614542  2.0297813]
8237,[1.6  1.6  1.57],[1.5946002 1.6445733 1.7340842]
8238,[3.2  0.8  0.17],[2.4667706 1.3249348 0.5091952]
8239,[1.6  4.   0.17],[1.6035665  4.0639706  0.65507925]
8240,[4.   1.6  2.17],[1.5662992 2.8187506 2.1114645]
8241,[4.   4.   0.97],[3.7718887 4.0982695 1.6215224]
8242,[3.2  0.8  1.97],[2.698641  1.1524329 1.9726565]
8243,[3.2  0.8  1.77],[2.8297255 1.1257931 1.7109346]
8244,[2.4  2.4  0.57],[2.4255984 2.3801043 0.6104844]
8245,[3.2  0.8  1.77],[2.8135104 1.1534806 1.70506  ]
8246,[4.   0.8  1.57],[3.3198023 1.3494372 1.0820322]
8247,[1.6  1.6  0.57],[1.6277051 1.6021206 0.7321677]
8248,[4.   3.2  1.77],[3.771157  3.3267252 1.8990679]
8249,[0.8  3.2  2.17],[0.46984482 3.3893814  1.9540488 ]
8250,[3.2  4.   1.97],[2.9742699 4.2010174 2.1084678]
8251,[3.2  4.   0.57],[3.175129  4.1744127 0.5684615]
8252,[1.6  0.8  1.97],[1.6070802 0.7909441 1.9063005]
8253,[2.4  1.6  1.77],[2.2049413 1.7367489 1.9267341]
8254,[1.6  4.   1.57],[1.4553573 4.175879  1.6502922]
8255,[4.   4.   1.77],[3.7895238 4.0810633 1.9446864]
8256,[3.2  2.4  0.57],[3.175917  2.5679665 0.8582792]
8257,[1.6  1.6  0.77],[1.5823994 1.5904272 0.93829  ]
8258,[1.6  0.8  1.57],[1.5723739  0.76931167 1.8259946 ]
8259,[1.6  3.2  1.37],[1.4542753 3.3725195 1.3318732]
8260,[2.4  4.   0.57],[2.3419383 4.1109157 0.6100884]
8261,[4.   3.2  2.17],[3.7198575 3.3656733 2.2734854]
8262,[2.4  0.8  1.57],[2.295881   0.93360543 1.5040114 ]
8263,[4.   2.4  0.97],[3.6675727 2.5966372 1.4451544]
8264,[2.4  1.6  2.17],[2.1336377 1.8096626 2.2249694]
8265,[0.8  3.2  0.57],[0.7129748  3.0158947  0.91567075]
8266,[1.6  1.6  0.17],[1.6620582  1.647737   0.36942983]
8267,[3.2  1.6  0.77],[3.1948812 1.6039242 0.9321951]
8268,[3.2  3.2  0.97],[3.0206237 3.2770953 1.7902598]
8269,[2.4  0.8  0.77],[2.3322625 0.8796549 0.856201 ]
8270,[2.4  1.6  2.17],[2.1948276 1.6502881 2.248211 ]
8271,[2.4  1.6  1.97],[2.2265651 1.6979747 1.9497073]
8272,[4.   2.4  0.97],[3.7565038 2.5817285 1.3958323]
8273,[1.6  0.8  1.37],[1.677366   0.76030767 1.4241343 ]
8274,[0.8  3.2  1.97],[2.3080573 2.449028  1.8099972]
8275,[4.   1.6  1.77],[3.2512088 2.0868952 1.877825 ]
8276,[4.   1.6  0.77],[3.641747  1.6654181 0.9506669]
8277,[1.6  2.4  0.37],[1.7307922 2.4144855 0.3763193]
8278,[1.6  4.   2.17],[1.4471704 4.160273  2.2572823]
8279,[2.4  2.4  0.37],[2.4117043 2.4048743 0.4075321]
8280,[1.6  1.6  2.17],[1.5507195 1.5979779 2.276279 ]
8281,[3.2  1.6  0.57],[3.17487   1.6682353 0.6218717]
8282,[4.   1.6  1.57],[3.5392594 1.8886204 1.2800694]
8283,[1.6  0.8  1.97],[1.6393745  0.77051497 1.796313  ]
8284,[1.6  1.6  1.77],[1.5625515 1.645947  2.0288358]
8285,[0.8  2.4  2.17],[0.05841851 2.4159389  2.6876667 ]
8286,[2.4  3.2  1.57],[2.314323  3.5240097 1.6227443]
8287,[0.8  0.8  0.17],[1.0899763  0.61638963 0.17978817]
8288,[2.4  0.8  0.37],[2.375263   0.8907428  0.34557688]
8289,[0.8  1.6  1.57],[0.9691353 1.4908557 1.9360301]
8290,[0.8  4.   1.37],[1.0408429 3.8429248 1.4192271]
8291,[2.4  4.   1.57],[2.3428953 4.0931005 1.7251965]
8292,[2.4  2.4  0.77],[2.4224172  2.4624186  0.62474084]
8293,[2.4  1.6  1.17],[2.413525  1.6870273 0.859418 ]
8294,[1.6  4.   1.77],[1.4172261 4.296052  1.7819035]
8295,[3.2  0.8  1.17],[2.8003097 1.1702342 1.3513217]
8296,[0.8  4.   1.97],[0.66309965 4.1161194  1.7598706 ]
8297,[4.   0.8  0.17],[4.0849276  0.97288966 0.09923911]
8298,[0.8  2.4  2.17],[0.1778214 2.379848  2.5995603]
8299,[4.   3.2  2.17],[3.6831403 3.3672738 2.1820061]
8300,[0.8  1.6  0.37],[1.0310824 1.6895442 1.4832195]
8301,[1.6  0.8  1.97],[1.625777  0.7981856 1.731765 ]
8302,[1.6  3.2  1.37],[1.4605148 3.374567  1.4193081]
8303,[1.6  3.2  1.17],[1.4519844 3.407652  1.2421052]
8304,[0.8  3.2  1.17],[0.8492677 3.085897  1.4666524]
8305,[1.6  0.8  1.77],[1.6669812 0.7434299 1.4894766]
8306,[2.4  1.6  1.37],[2.354588  1.6261938 1.5844526]
8307,[0.8  1.6  0.17],[1.0422533  1.65382    0.38377517]
8308,[0.8  2.4  0.77],[0.45473313 2.6409278  1.2072867 ]
8309,[4.   2.4  0.97],[3.735049  2.60033   1.5253961]
8310,[3.2  2.4  1.17],[3.1511812 2.57408   1.3865663]
8311,[3.2  2.4  1.37],[3.0775974 2.576646  1.4171337]
8312,[3.2  0.8  0.77],[2.7662687 1.28668   1.132309 ]
8313,[4.   1.6  0.17],[4.068673   1.5454984  0.33528495]
8314,[4.   4.   1.97],[3.8348413 4.1543255 1.4351033]
8315,[4.   2.4  0.17],[3.7712157 2.4998865 0.687635 ]
8316,[0.8  2.4  0.57],[0.7508451 2.5120523 0.9887117]
8317,[2.4  0.8  1.77],[2.2908673  0.91121864 1.5489129 ]
8318,[0.8  1.6  0.17],[1.1089191 1.628278  0.3686428]
8319,[1.6  3.2  1.77],[1.4478207 3.3361893 1.9484771]
8320,[2.4  3.2  0.57],[2.388279  3.6048522 0.827026 ]
8321,[3.2  0.8  2.17],[2.7991266 1.048486  2.1271496]
8322,[0.8  1.6  0.97],[0.91147816 1.6739163  1.8099111 ]
8323,[2.4  4.   0.57],[2.3517108 4.1365643 0.902637 ]
8324,[0.8  1.6  0.37],[0.9896672 1.64495   1.6499567]
8325,[4.   0.8  1.17],[3.6980388 1.176498  0.5442839]
8326,[0.8  1.6  1.17],[0.9898889 1.5595235 1.9292603]
8327,[3.2  1.6  0.57],[3.239551  1.6516579 0.6332673]
8328,[0.8  4.   0.77],[0.7491751 4.007729  1.0001044]
8329,[1.6  3.2  1.77],[1.4882733 3.2760997 1.6723008]
8330,[0.8  1.6  0.37],[1.0232303 1.6669328 1.5886633]
8331,[0.8  1.6  1.57],[0.9956248 1.5222884 1.9979314]
8332,[2.4  4.   1.17],[2.300585  4.111065  1.5135374]
8333,[2.4  1.6  1.37],[2.3561862 1.6487712 1.2526623]
8334,[0.8  0.8  0.77],[0.850822  0.5707271 0.7834514]
8335,[3.2  2.4  2.17],[3.0886502 2.5257883 2.1660748]
8336,[3.2  2.4  1.37],[3.1521277 2.5491152 1.1244123]
8337,[0.8  2.4  0.77],[0.50413895 2.5636778  1.1917298 ]
8338,[0.8  4.   2.17],[1.0202626 3.7798724 2.179319 ]
8339,[4.   2.4  1.17],[3.6902025 2.6475244 1.3535669]
8340,[4.   3.2  1.57],[3.9119492 3.1588478 1.614136 ]
8341,[4.   3.2  0.57],[3.9201465  3.2501123  0.45755655]
8342,[1.6  3.2  0.17],[1.6167116 3.0919137 0.5861638]
8343,[0.8  0.8  0.57],[0.89163256 0.59316444 0.9219216 ]
8344,[3.2  0.8  1.77],[2.7536812 1.128258  1.7136071]
8345,[0.8  3.2  1.57],[0.5098541 3.2361264 1.7386048]
8346,[2.4  3.2  1.97],[2.2281194 3.3783877 1.9689946]
8347,[2.4  0.8  1.37],[2.2858822 0.90547   1.3393548]
8348,[2.4  3.2  1.77],[2.2803872 3.44267   1.9066932]
8349,[1.6  3.2  1.97],[1.4695268 3.244144  1.9965785]
8350,[1.6  1.6  0.37],[1.5347202  1.6625677  0.61916894]
8351,[4.   4.   1.77],[3.7784717 4.0714445 1.9647663]
8352,[1.6  2.4  1.97],[2.0850365 2.4147635 1.4308624]
8353,[0.8  2.4  0.37],[0.76706827 2.6088808  0.82086074]
8354,[4.   4.   2.17],[3.71803   4.04895   2.0372276]
8355,[4.   3.2  1.97],[3.7354167 3.3163457 1.9799054]
8356,[0.8  4.   1.17],[0.7926419 3.981447  1.0827125]
8357,[3.2  0.8  1.97],[2.7315192 1.1740761 1.824207 ]
8358,[4.   0.8  1.17],[3.601376  1.2245327 0.7541177]
8359,[2.4  4.   2.17],[2.3251934 4.0974174 2.3508773]
8360,[1.6  3.2  0.17],[2.1008308 2.5231054 1.4073515]
8361,[2.4  4.   0.37],[2.3658838 4.100566  0.5892811]
8362,[4.   2.4  1.77],[3.7841444 2.53767   1.9624437]
8363,[3.2  1.6  1.77],[3.0549865 1.7339706 1.8096964]
8364,[1.6  4.   1.57],[1.5231727 4.165574  1.3328698]
8365,[3.2  4.   0.97],[3.0984902 4.0972223 1.2488091]
8366,[3.2  0.8  1.77],[2.7631814 1.1181552 1.7213311]
8367,[0.8  4.   1.97],[0.52612317 4.2255945  2.0467846 ]
8368,[1.6  3.2  0.37],[1.4972303  3.267095   0.84134066]
8369,[4.   0.8  0.37],[4.121362   0.9696586  0.15804565]
8370,[3.2  1.6  0.77],[3.1487334 1.6495028 0.8448328]
8371,[3.2  3.2  1.57],[3.0384784 3.334106  1.9917578]
8372,[2.4  4.   1.17],[2.3042989 4.1110835 1.4717052]
8373,[3.2  1.6  0.77],[3.1926162 1.5716515 0.9072281]
8374,[4.   4.   0.77],[3.873043  4.041937  0.7519129]
8375,[2.4  3.2  0.37],[2.4038765 3.529438  1.0359488]
8376,[3.2  3.2  1.37],[3.1966977 3.2544537 1.5082573]
8377,[0.8  4.   0.17],[0.99236965 3.8944206  0.59466773]
8378,[4.   0.8  1.77],[3.103169  1.6194055 1.183939 ]
8379,[0.8  4.   0.77],[0.81898785 3.9709778  0.9370519 ]
8380,[4.   1.6  0.57],[4.010954  1.5689905 0.6966677]
8381,[3.2  3.2  0.37],[3.1308453 3.288798  0.7011388]
8382,[3.2  1.6  2.17],[3.127942  1.758419  2.2994015]
8383,[4.   1.6  1.57],[3.642671  1.8889334 1.3029004]
8384,[2.4  0.8  1.37],[2.322281   0.92347777 1.3400965 ]
8385,[4.   1.6  1.97],[1.1243792 3.0651238 1.7983524]
8386,[4.   3.2  0.37],[3.8514152  3.1697128  0.40701902]
8387,[2.4  3.2  1.97],[2.2509747 3.3822887 1.97584  ]
8388,[0.8  3.2  1.77],[0.52127814 3.3036962  1.7951523 ]
8389,[1.6  4.   0.17],[1.6171298 4.019607  0.6100034]
8390,[4.   1.6  1.97],[1.3366117 2.9539244 1.9954208]
8391,[2.4  2.4  1.97],[2.3449972 2.502228  2.0544257]
8392,[1.6  0.8  1.57],[1.5684366  0.77567804 1.8423834 ]
8393,[1.6  0.8  1.17],[1.6513572  0.67663515 0.88352287]
8394,[2.4  4.   0.17],[2.3459756  4.074727   0.39272463]
8395,[4.   1.6  0.77],[3.6519067  1.6158576  0.88784665]
8396,[4.   0.8  2.17],[3.2607875 1.3831525 1.6524798]
8397,[1.6  3.2  0.37],[1.5031505 3.2233813 1.046632 ]
8398,[4.   1.6  0.77],[3.7089815 1.6619108 0.9253355]
8399,[3.2  0.8  1.37],[2.7399912 1.1354941 1.4993393]
8400,[1.6  1.6  1.57],[1.605541  1.6577542 1.6511829]
8401,[4.   3.2  1.97],[3.688006  3.3444843 1.926295 ]
8402,[4.   1.6  2.17],[2.0519445 2.512737  2.0966787]
8403,[1.6  3.2  1.97],[1.2133776 3.4574351 2.2568579]
8404,[4.   0.8  1.57],[3.4121125 1.2905685 0.9618089]
8405,[4.   3.2  0.77],[3.9586823  3.274733   0.60257316]
8406,[0.8  2.4  2.17],[0.00808597 2.4043722  2.7767553 ]
8407,[4.   4.   1.57],[3.7442532 4.07234   1.8167112]
8408,[4.   4.   0.57],[3.788561   4.081719   0.40132904]
8409,[0.8  1.6  1.97],[1.0035813 1.7364774 2.2101278]
8410,[1.6  3.2  0.97],[1.3479147 3.4539795 1.1604339]
8411,[3.2  0.8  1.77],[2.816699  1.1436538 1.7310157]
8412,[2.4  2.4  1.77],[2.3676727 2.4311433 1.7528126]
8413,[0.8  0.8  1.77],[0.9054631 0.6381618 1.889518 ]
8414,[3.2  3.2  0.17],[3.1948366  3.2917607  0.33708513]
8415,[1.6  1.6  0.97],[1.5980314 1.6062722 1.1838833]
8416,[0.8  0.8  1.57],[0.9108238 0.6283672 1.5181096]
8417,[3.2  3.2  0.57],[3.1599703 3.4395387 0.7165326]
8418,[1.6  4.   0.97],[1.5938704  4.0336857  0.90116465]
8419,[4.   4.   0.97],[3.8197274 4.0886583 1.476275 ]
8420,[0.8  4.   1.77],[1.4852369 3.1674755 1.7344663]
8421,[3.2  2.4  0.37],[3.265761  2.508311  0.4157741]
8422,[0.8  3.2  0.37],[0.646297  3.122404  1.1297631]
8423,[4.   1.6  2.17],[0.57892203 3.3598611  1.9868786 ]
8424,[2.4  0.8  2.17],[2.2285635  0.93344784 2.041311  ]
8425,[0.8  3.2  2.17],[0.40044427 3.433628   1.9580929 ]
8426,[0.8  2.4  1.97],[0.82621765 2.4245024  2.2220569 ]
8427,[4.   2.4  0.37],[3.7355828 2.5113223 1.0333701]
8428,[3.2  3.2  1.97],[3.0149503 3.37746   2.1530948]
8429,[3.2  2.4  1.17],[3.1788723 2.5534146 1.2928926]
8430,[0.8  2.4  0.37],[0.7530384 2.5416162 0.8527087]
8431,[3.2  0.8  2.17],[2.8869123 1.0082028 1.7967577]
8432,[4.   4.   0.37],[3.8250468  4.0852966  0.47807366]
8433,[1.6  1.6  0.37],[1.6049393 1.6091686 0.9371388]
8434,[2.4  3.2  0.77],[2.3593457 3.4548855 1.3050779]
8435,[3.2  2.4  1.57],[3.1540184 2.5629249 1.5355624]
8436,[0.8  0.8  1.17],[0.81843734 0.61000466 1.3924477 ]
8437,[4.   4.   1.17],[3.872514  4.1116295 1.3293965]
8438,[3.2  2.4  0.37],[3.2645178  2.5086808  0.29861844]
8439,[4.   0.8  0.57],[3.7953813  1.1507479  0.49220294]
8440,[1.6  3.2  1.57],[1.9704487 2.9718482 1.4747053]
8441,[0.8  4.   0.17],[0.93968344 3.897563   0.6166048 ]
8442,[3.2  1.6  2.17],[2.9127197 1.8266525 2.16648  ]
8443,[2.4  4.   0.17],[2.3509603 4.077176  0.3069837]
8444,[4.   3.2  1.97],[3.7092571 3.344012  2.1255796]
8445,[3.2  2.4  1.17],[3.1853783 2.5545945 1.3947549]
8446,[2.4  0.8  0.37],[2.3506944 0.8619883 0.2586084]
8447,[0.8  4.   0.77],[0.9021449 3.923421  0.9132566]
8448,[0.8  4.   1.97],[0.6664425 4.094619  1.606222 ]
8449,[2.4  1.6  0.57],[2.4213083 1.6326036 0.8385316]
8450,[0.8  3.2  1.57],[0.63953066 3.1761901  1.7414072 ]
8451,[3.2  2.4  0.77],[3.2434812 2.5385032 0.9133752]
8452,[3.2  0.8  2.17],[2.8432994 1.0331045 1.9864748]
8453,[4.   3.2  1.77],[3.7418177 3.3062272 2.0032928]
8454,[3.2  0.8  0.17],[2.273335  1.4962746 0.5147429]
8455,[0.8  2.4  0.37],[0.8242018 2.5352886 0.7522523]
8456,[3.2  2.4  1.97],[3.1230245 2.5361476 2.0504432]
8457,[4.   2.4  1.77],[3.793976  2.472201  2.0547774]
8458,[0.8  4.   2.17],[2.0800915 2.6518862 1.905615 ]
8459,[3.2  1.6  0.37],[2.9396887  1.6740606  0.47635102]
8460,[1.6  2.4  1.57],[1.656002  2.432132  1.5160632]
8461,[0.8  1.6  0.77],[0.9816848 1.6387055 1.7115912]
8462,[2.4  2.4  0.37],[2.4368167  2.4330564  0.35026228]
8463,[2.4  3.2  2.17],[2.4176188 2.398028  1.2414623]
8464,[2.4  2.4  1.57],[2.355951  2.4331622 1.4716923]
8465,[0.8  0.8  1.37],[0.9004942  0.61938584 1.6653366 ]
8466,[1.6  1.6  0.57],[1.6360043 1.6125911 0.6901628]
8467,[0.8  3.2  0.97],[0.72980714 3.1018605  1.3732982 ]
8468,[2.4  2.4  0.77],[2.4190814 2.4212627 1.076619 ]
8469,[0.8  4.   1.97],[0.61708355 4.190764   1.798277  ]
8470,[2.4  1.6  1.57],[2.3539171 1.6115828 1.4004902]
8471,[3.2  1.6  0.37],[2.7352881 1.82596   0.8258722]
8472,[1.6  0.8  1.57],[1.5900033 0.779937  1.7893401]
8473,[2.4  4.   0.97],[2.3360496 4.139574  1.1878186]
8474,[0.8  0.8  0.37],[1.0816067  0.66894364 0.816727  ]
8475,[0.8  3.2  0.57],[0.65898204 3.0819016  1.0141757 ]
8476,[4.   4.   0.37],[3.8175716  4.093857   0.43873513]
8477,[3.2  0.8  1.17],[2.833093  1.1252248 1.4714744]
8478,[1.6  4.   0.77],[1.5992475 4.114439  0.803139 ]
8479,[3.2  2.4  1.57],[3.1694002 2.5513773 1.5318699]
8480,[3.2  3.2  1.57],[3.0029936 3.3344543 2.165569 ]
8481,[4.   3.2  0.57],[3.9018676  3.2117734  0.46398735]
8482,[0.8  0.8  2.17],[0.83213234 0.6552503  2.3916698 ]
8483,[2.4  0.8  0.57],[2.3556845 0.85587   0.4011575]
8484,[4.   3.2  0.37],[3.8604171  3.1646414  0.40325117]
8485,[2.4  2.4  0.97],[2.5182672 2.3782516 0.8338923]
8486,[2.4  1.6  0.97],[2.4201803 1.6464196 0.8568178]
8487,[1.6  4.   1.97],[1.4309266 4.1584105 2.1352553]
8488,[1.6  2.4  1.37],[1.7578064 2.4045665 1.5267694]
8489,[1.6  2.4  2.17],[1.8958037 2.5093923 0.8662164]
8490,[3.2  4.   1.77],[3.0354013 4.1995687 1.9917454]
8491,[1.6  3.2  1.17],[1.5061681 3.3268206 1.3135593]
8492,[2.4  1.6  0.37],[2.4513254 2.065851  0.9040272]
8493,[4.   4.   1.17],[3.8771617 4.108569  1.3207749]
8494,[2.4  2.4  0.77],[2.4235542 2.4514308 0.7073225]
8495,[0.8  4.   1.77],[2.3753939 2.3300867 1.6143765]
8496,[4.   1.6  0.37],[3.7769437  1.6972516  0.44495958]
8497,[4.   0.8  1.37],[3.6485739  1.1794702  0.68194604]
8498,[4.   4.   0.17],[3.8161006  4.086835   0.28486902]
8499,[4.   2.4  1.97],[3.4711409 2.6457784 1.8243724]
8500,[0.8  4.   1.17],[0.92902756 3.8823466  1.1039095 ]
8501,[0.8  4.   1.17],[0.84886575 3.936132   1.0865545 ]
8502,[0.8  3.2  0.17],[0.6603477 3.0751622 1.0128695]
8503,[1.6  0.8  0.37],[1.6830556  0.6822847  0.55962914]
8504,[4.   3.2  1.17],[3.8170586 3.3170881 1.5869973]
8505,[0.8  0.8  1.77],[0.9268546 0.6752387 1.9331352]
8506,[4.   1.6  0.57],[4.0684037 1.5259532 0.6160712]
8507,[1.6  2.4  1.77],[1.6930617 2.388589  1.6247568]
8508,[0.8  2.4  1.97],[0.99422336 2.4031315  2.047725  ]
8509,[3.2  1.6  0.57],[3.1636498 1.7021213 0.6211741]
8510,[3.2  1.6  1.37],[3.1466126 1.637841  1.5041199]
8511,[4.   0.8  1.37],[3.6311944 1.1611998 0.7404938]
8512,[0.8  2.4  1.17],[0.42605639 2.486795   1.580996  ]
8513,[3.2  3.2  1.57],[3.034881  3.3201215 1.9463179]
8514,[3.2  2.4  0.77],[3.1614275 2.5297306 0.8614975]
8515,[2.4  2.4  1.97],[2.3609192 2.439558  2.0987587]
8516,[2.4  0.8  2.17],[2.230221  0.8992529 2.063939 ]
8517,[4.   4.   0.57],[3.8646712  4.1159573  0.34698832]
8518,[4.   2.4  1.17],[3.6430333 2.6016436 1.2650023]
8519,[2.4  2.4  0.37],[2.3959148  2.407188   0.45070708]
8520,[1.6  1.6  1.37],[1.6331477 1.6285183 1.5163156]
8521,[3.2  1.6  0.57],[3.2547956  1.6423693  0.69568676]
8522,[1.6  0.8  1.37],[1.6116418  0.75764704 1.6906028 ]
8523,[0.8  1.6  0.57],[1.0054021 1.72192   2.3883028]
8524,[1.6  0.8  0.97],[1.680402   0.6935631  0.91877794]
8525,[2.4  2.4  0.37],[2.4416447 2.4509065 0.3079108]
8526,[0.8  4.   1.77],[1.2258611 3.3946679 1.6706955]
8527,[4.   1.6  2.17],[2.0451837 2.5992057 2.1445744]
8528,[2.4  3.2  1.77],[2.2956676 3.4353905 1.9778877]
8529,[4.   0.8  0.97],[3.8984468  1.0729057  0.35846376]
8530,[3.2  3.2  0.37],[3.1328373 3.2847092 0.8036412]
8531,[2.4  0.8  0.37],[2.3572063  0.8621514  0.27338946]
8532,[4.   1.6  0.77],[3.5609317 1.6499287 0.9756165]
8533,[0.8  1.6  1.37],[0.99031496 1.5324389  1.8222702 ]
8534,[1.6  3.2  1.57],[1.5707154 3.1425455 1.5097709]
8535,[3.2  4.   1.77],[3.0594707 4.161414  1.9575723]
