,Actual,Predicted
9539,[2.4  0.8  1.77],[2.4170144  0.79848635 1.715543  ]
9540,[0.8  0.8  1.17],[0.79550236 0.8274379  1.116636  ]
9541,[3.2  2.4  1.57],[3.207983  2.4530857 1.5795053]
9542,[1.6  2.4  2.17],[1.6674759 2.380913  2.176323 ]
9543,[0.8  2.4  1.97],[0.7800232 2.4046974 1.859442 ]
9544,[0.8  4.   1.37],[0.8054664 4.009103  1.3918064]
9545,[0.8  2.4  0.37],[0.8602953  2.414763   0.34246814]
9546,[4.   2.4  1.97],[4.0429244 2.415053  1.9893448]
9547,[1.6  1.6  2.17],[1.6204758 1.6163971 2.2125247]
9548,[3.2  2.4  0.77],[3.207767  2.4318879 0.7525571]
9549,[1.6  4.   1.17],[1.6017025 4.0056825 1.283889 ]
9550,[1.6  0.8  2.17],[1.610546  0.8109764 2.0650368]
9551,[3.2  0.8  0.77],[3.1865242  0.80199724 0.76794046]
9552,[3.2  3.2  1.17],[3.1948316 3.2689967 1.4563606]
9553,[2.4  0.8  1.77],[2.4160676 0.8028307 1.74719  ]
9554,[2.4  0.8  0.57],[2.4019988  0.78515005 0.56170696]
9555,[4.   1.6  0.57],[3.9796445 1.6105852 0.547925 ]
9556,[2.4  4.   0.77],[2.4244535 4.04528   0.9028866]
9557,[4.   3.2  1.37],[4.035338  3.2351594 1.691205 ]
9558,[4.   2.4  1.77],[4.0074487 2.4068725 1.8743557]
9559,[3.2  0.8  1.77],[3.217126  0.7670648 1.7614874]
9560,[0.8  0.8  0.97],[0.78991795 0.83176154 1.3445146 ]
9561,[1.6  3.2  1.97],[1.5710249 3.2312994 1.959513 ]
9562,[3.2  1.6  1.57],[2.008979   2.7639394  0.72229457]
9563,[3.2  1.6  2.17],[3.2201462 1.5941114 2.1884058]
9564,[4.   3.2  0.37],[4.0316668  3.2367325  0.63700014]
9565,[2.4  2.4  1.17],[2.4375322 2.4091737 1.0613699]
9566,[3.2  4.   1.97],[3.2575085 4.047425  1.9627848]
9567,[3.2  0.8  1.57],[3.2285497 0.7812019 1.4771409]
9568,[0.8  2.4  0.17],[0.7605698  2.4074423  0.45994914]
9569,[2.4  4.   2.17],[2.403765 4.028139 2.31784 ]
9570,[0.8  3.2  1.17],[0.7880801 3.2078638 1.344342 ]
9571,[3.2  1.6  0.37],[3.2061062  1.5845623  0.37643975]
9572,[3.2  4.   2.17],[3.2288425 4.0721664 2.8072922]
9573,[4.   4.   1.17],[4.034123  4.0746603 1.4465593]
9574,[3.2  4.   0.37],[3.2155774  4.0465603  0.48838943]
9575,[1.6  1.6  0.17],[1.6196607  1.5975521  0.27616936]
9576,[4.   4.   1.77],[4.064912  4.0364747 2.2684162]
9577,[1.6  1.6  2.17],[1.6217346 1.6224506 2.2145987]
9578,[2.4  3.2  2.17],[2.393184  3.2788148 2.2349741]
9579,[3.2  2.4  0.57],[3.1836727 2.3775854 0.5063765]
9580,[4.   4.   0.57],[4.009811  4.06591   0.5071249]
9581,[1.6  0.8  1.77],[1.6087656 0.7886738 1.8252689]
9582,[2.4  1.6  1.77],[2.414302  1.6152172 1.6962348]
9583,[3.2  2.4  1.97],[3.228761  2.434739  2.0435925]
9584,[3.2  2.4  0.17],[3.0907729  2.347304   0.29184926]
9585,[1.6  2.4  1.37],[1.5679816 2.3995302 1.3280858]
9586,[1.6  0.8  1.57],[1.5956023 0.8083687 1.7215784]
9587,[0.8  3.2  2.17],[0.7628894 3.2038445 2.1493578]
9588,[3.2  1.6  1.37],[3.1609201 1.6151843 1.4587467]
9589,[3.2  4.   0.37],[3.2056897 4.048945  0.5255182]
9590,[0.8  2.4  1.17],[0.8031467 2.3903973 1.0026265]
9591,[0.8  2.4  0.97],[0.79244024 2.4083378  0.8282306 ]
9592,[4.   3.2  1.17],[4.0375648 3.2312298 1.4779477]
9593,[0.8  4.   0.57],[0.7919638 4.017506  0.5082904]
9594,[3.2  3.2  1.17],[3.2110405 3.2415147 1.3464632]
9595,[3.2  4.   0.77],[3.212913   4.054248   0.91419923]
9596,[0.8  0.8  0.77],[0.7931031 0.825233  0.6448349]
9597,[4.   1.6  0.57],[3.9999845  1.5965726  0.54644954]
9598,[2.4  1.6  1.97],[2.4233844 1.6116168 1.7454472]
9599,[0.8  3.2  2.17],[0.7764839 3.17034   2.0569615]
9600,[0.8  3.2  1.77],[0.7770697 3.1809013 1.710314 ]
9601,[1.6  4.   2.17],[1.5954342 4.0177097 2.2163987]
9602,[2.4  2.4  0.97],[2.403268   2.4072244  0.85432434]
9603,[0.8  4.   0.97],[0.78024006 4.0027423  0.91856074]
9604,[3.2  2.4  1.57],[3.2286692 2.4347572 1.5087687]
9605,[3.2  0.8  0.17],[3.2196674  0.78443646 0.10664631]
9606,[3.2  1.6  1.17],[3.274583  1.5147719 1.283963 ]
9607,[4.   4.   0.57],[4.0297403  4.0386853  0.44309193]
9608,[3.2  4.   0.37],[3.2113593  4.0411873  0.55565643]
9609,[0.8  2.4  1.77],[0.7737684 2.4456902 1.7947285]
9610,[0.8  1.6  0.57],[0.7924355 1.6101046 0.6086635]
9611,[2.4  0.8  0.77],[2.4105868  0.79707325 0.73670506]
9612,[0.8  1.6  1.57],[0.79233634 1.6309106  1.5142946 ]
9613,[3.2  0.8  2.17],[3.199293   0.79853296 2.1541464 ]
9614,[3.2  4.   1.37],[3.2370007 4.0362287 1.9185337]
9615,[0.8  2.4  1.17],[0.77690977 2.4527748  1.1465044 ]
9616,[4.   3.2  1.17],[4.0382085 3.2372992 1.5376074]
9617,[4.   4.   0.77],[4.01342    4.088472   0.86012924]
9618,[4.   2.4  2.17],[4.0413065 2.4225526 2.20438  ]
9619,[2.4  1.6  0.77],[2.4179025 1.584516  0.8577033]
9620,[0.8  2.4  0.57],[0.7597686 2.4026828 0.3672408]
9621,[0.8  1.6  1.77],[0.7832724 1.6295724 1.8716644]
9622,[4.   1.6  1.77],[4.0370107 1.5953045 1.7485441]
9623,[4.   3.2  0.57],[4.0575876  3.2463295  0.68055046]
9624,[1.6  4.   1.37],[1.6140466 4.0011373 1.5234841]
9625,[0.8  4.   1.37],[0.7867925 4.01006   1.2982769]
9626,[4.   4.   1.57],[4.0421    4.054138  1.9329662]
9627,[2.4  1.6  0.17],[2.410203   1.5399418  0.11159758]
9628,[4.   4.   0.97],[4.022008  4.0656796 1.1737423]
9629,[4.   0.8  1.97],[3.989765  0.8399954 1.9477701]
9630,[2.4  4.   2.17],[2.402118 4.071672 2.12328 ]
9631,[4.   4.   1.37],[4.0199885 4.0752683 1.4749932]
9632,[2.4  0.8  0.57],[2.413301  0.8027066 0.5473048]
9633,[0.8  4.   0.37],[0.78598    4.0195265  0.29531044]
9634,[2.4  3.2  1.97],[2.4186788 3.2489254 2.1068761]
9635,[2.4  1.6  1.97],[2.3951    1.6000936 1.9235488]
9636,[0.8  3.2  0.77],[0.7908057  3.1964908  0.54464805]
9637,[1.6  0.8  1.37],[1.600275   0.79488516 1.406261  ]
9638,[1.6  0.8  0.17],[1.59917    0.8029323  0.22996452]
9639,[3.2  2.4  0.97],[3.2040057  2.430195   0.94281906]
9640,[0.8  3.2  1.57],[0.7284226 3.2334216 1.4023863]
9641,[0.8  4.   2.17],[0.78790855 4.0489535  1.9799169 ]
9642,[4.   1.6  1.97],[4.033815  1.5853844 1.9158857]
9643,[4.   4.   1.97],[4.049325  4.0592327 1.487556 ]
9644,[1.6  2.4  1.37],[1.5767026 2.396165  1.3390745]
9645,[3.2  4.   1.77],[3.211873  4.018406  2.0081432]
9646,[1.6  4.   1.17],[1.5300527 4.37432   1.4219784]
9647,[1.6  3.2  0.97],[1.7044067 3.02967   1.050735 ]
9648,[2.4  3.2  1.57],[2.419184  3.2231133 1.6120486]
9649,[4.   0.8  1.97],[3.9961796 0.8094939 1.8924673]
9650,[2.4  0.8  1.37],[2.4068358  0.80857193 1.3322973 ]
9651,[1.6  0.8  0.77],[1.6079388 0.8024925 0.7763809]
9652,[0.8  1.6  0.77],[0.79980886 1.6205716  0.9856918 ]
9653,[2.4  2.4  0.37],[2.425698   2.4175067  0.23154695]
9654,[4.   3.2  1.37],[4.0230556 3.2349095 1.729099 ]
9655,[1.6  2.4  0.57],[1.5769815 2.3938994 0.5310341]
9656,[3.2  3.2  0.17],[3.2098072  3.2088113  0.29991645]
9657,[1.6  2.4  1.37],[1.5713199 2.3904247 1.498394 ]
9658,[4.   1.6  0.57],[3.999551  1.6014967 0.5463499]
9659,[3.2  2.4  1.97],[3.2226846 2.4411545 2.0029638]
9660,[1.6  2.4  0.57],[1.5488613  2.4141712  0.42172754]
9661,[2.4  4.   0.77],[2.4156463  4.052667   0.94883746]
9662,[1.6  2.4  1.37],[1.5677195 2.3956957 1.6017919]
9663,[1.6  0.8  0.17],[1.589116  0.7967717 0.150529 ]
9664,[1.6  2.4  1.57],[1.5716103 2.4037862 1.6649659]
9665,[0.8  4.   0.77],[0.79153275 3.9972494  0.9571778 ]
9666,[0.8  0.8  0.97],[0.8028108 0.8248173 0.8328287]
9667,[0.8  1.6  0.17],[0.7789131 1.6031299 0.25343  ]
9668,[4.   1.6  2.17],[3.9967532 1.5978646 2.087001 ]
9669,[1.6  2.4  0.37],[1.5206625  2.431581   0.27002448]
9670,[3.2  3.2  1.17],[3.1869686 3.2531362 1.306234 ]
9671,[1.6  1.6  0.97],[1.6256055 1.6309855 1.0280156]
9672,[3.2  2.4  0.77],[3.1269155  2.445766   0.83767104]
9673,[1.6  3.2  1.57],[1.5723131 3.1797252 1.7147863]
9674,[0.8  0.8  1.37],[0.7812867 0.8329854 1.3786519]
9675,[1.6  4.   0.97],[1.5940083 4.0149975 1.0104737]
9676,[4.   0.8  1.57],[4.0216136 0.7628605 1.5187422]
9677,[3.2  3.2  1.97],[3.1936955 3.2595582 2.1227107]
9678,[2.4  2.4  2.17],[2.467058  2.371115  1.5606463]
9679,[0.8  4.   1.17],[0.80690193 4.0207167  1.2614317 ]
9680,[4.   1.6  1.17],[4.000945  1.5939736 1.1527536]
9681,[1.6  3.2  0.17],[1.5802522  3.2228827  0.16111235]
9682,[0.8  2.4  1.97],[0.7738863 2.3920684 1.8787136]
9683,[3.2  3.2  0.57],[3.1341627  3.2283444  0.59936047]
9684,[3.2  4.   0.77],[3.2348788 4.0263705 0.7756352]
9685,[4.   3.2  0.37],[4.03063   3.2338986 0.4907443]
9686,[4.   0.8  1.17],[4.0071483  0.79983056 1.1606191 ]
9687,[0.8  3.2  1.57],[1.0701375 3.0991163 1.6466014]
9688,[4.   4.   1.57],[4.0481257 4.0634356 1.8955568]
9689,[0.8  0.8  1.77],[0.78839344 0.83421636 1.5668035 ]
9690,[3.2  2.4  1.57],[3.2225943 2.4393506 1.447544 ]
9691,[1.6  1.6  0.57],[1.6310544 1.6006021 0.6617171]
9692,[3.2  2.4  1.97],[3.2291603 2.4248142 2.036751 ]
9693,[2.4  2.4  1.37],[2.4513218  2.3810513  0.76245075]
9694,[3.2  3.2  1.37],[3.2047124 3.2492967 1.5769548]
9695,[3.2  2.4  1.97],[3.2323377 2.4381635 1.9831278]
9696,[4.   2.4  0.57],[4.0081363 2.4057748 0.7408891]
9697,[2.4  3.2  1.57],[2.4338882 3.273656  1.6585124]
9698,[4.   3.2  1.97],[4.0609646 3.2287977 2.1537454]
9699,[0.8  0.8  2.17],[0.7948785  0.81964684 2.1637862 ]
9700,[4.   2.4  0.97],[3.9865432 2.3988457 0.8879272]
9701,[1.6  4.   1.37],[1.6058017 4.0166464 1.457813 ]
9702,[1.6  3.2  0.57],[1.6190164 3.1949377 0.7405158]
9703,[1.6  4.   1.57],[1.5877976 4.001033  1.6518074]
9704,[2.4  3.2  1.97],[2.4008539 3.2434945 2.184249 ]
9705,[0.8  0.8  0.57],[0.78946817 0.8313042  0.4758582 ]
9706,[0.8  1.6  0.97],[0.7860365  1.62345    0.71419287]
9707,[4.   0.8  1.97],[4.006412   0.80905545 1.9168313 ]
9708,[4.   0.8  1.17],[4.006607  0.7975552 1.1393081]
9709,[2.4  4.   1.97],[2.4196444 4.052347  2.077354 ]
9710,[4.   0.8  1.97],[4.0230904 0.8129195 1.9281331]
9711,[4.   1.6  2.17],[3.9373627 1.6638873 2.095899 ]
9712,[0.8  3.2  0.57],[0.78388464 3.2078571  0.46108624]
9713,[1.6  1.6  0.17],[1.6231217  1.6065066  0.24906544]
9714,[1.6  4.   1.17],[1.5995259 4.0081587 1.2427988]
9715,[3.2  4.   0.77],[3.2140234 4.0227475 0.9042496]
9716,[0.8  3.2  1.77],[0.7534309 3.202411  1.7967911]
9717,[3.2  2.4  1.97],[3.2333946 2.4354906 1.9753437]
9718,[0.8  1.6  0.57],[0.81122386 1.6071103  1.241471  ]
9719,[2.4  3.2  0.37],[2.424353  3.2514687 0.3291694]
9720,[2.4  4.   1.77],[2.413518 4.070029 1.94155 ]
9721,[2.4  1.6  1.97],[2.4076116 1.6296701 1.8488559]
9722,[4.   2.4  0.37],[3.6220345 2.361272  0.2648643]
9723,[3.2  0.8  1.97],[3.156062  0.7919717 1.8657364]
9724,[2.4  1.6  0.97],[2.4243891 1.5890889 0.8740428]
9725,[2.4  0.8  0.77],[2.433006  0.8186165 0.674133 ]
9726,[4.   4.   0.17],[4.0163627 4.0472393 0.1721702]
9727,[4.   4.   1.97],[4.0316124 4.0370836 1.8930688]
9728,[2.4  3.2  0.97],[2.4143014  3.2557495  0.93611234]
9729,[1.6  1.6  1.97],[1.6189868 1.6044872 2.0959306]
9730,[3.2  4.   0.37],[3.2169933 4.0568013 0.5751966]
9731,[2.4  1.6  1.17],[2.424829  1.636457  0.7165887]
9732,[1.6  2.4  2.17],[1.6128796 2.385215  1.9483279]
9733,[0.8  1.6  0.77],[0.78809035 1.6316094  0.5880389 ]
9734,[0.8  3.2  0.17],[0.77562225 3.2075167  0.32507712]
9735,[1.6  2.4  1.77],[1.5601473 2.4024496 1.664082 ]
9736,[4.   2.4  0.77],[4.019706  2.424594  0.8485224]
9737,[1.6  1.6  0.57],[1.6216686  1.6191769  0.45724905]
9738,[3.2  0.8  1.17],[3.189499  0.8074876 1.1128095]
9739,[0.8  4.   1.57],[0.7928138 4.020009  1.5416728]
9740,[3.2  2.4  2.17],[3.2285006 2.4235234 2.1534343]
9741,[1.6  4.   0.37],[1.6048393 3.999473  0.3812167]
9742,[2.4  0.8  1.77],[2.410032   0.80182505 1.8583393 ]
9743,[2.4  2.4  1.17],[2.3927372 2.392001  1.0766705]
9744,[0.8  3.2  0.17],[0.83056855 3.1521268  0.38692772]
9745,[2.4  2.4  0.17],[2.4166424  2.410602   0.05916186]
9746,[3.2  0.8  1.57],[3.21051    0.81105316 1.596153  ]
9747,[0.8  0.8  1.57],[0.79512984 0.8325559  1.0252705 ]
9748,[2.4  1.6  2.17],[2.3996642 1.6295536 2.1110954]
9749,[0.8  4.   0.17],[0.84003615 3.9997208  0.1640992 ]
9750,[1.6  1.6  1.77],[1.6034374 1.5690215 1.8244355]
9751,[1.6  3.2  1.57],[1.6394556 3.1249638 1.6343882]
9752,[4.   1.6  1.37],[3.9745116 1.5764029 1.27205  ]
9753,[1.6  4.   1.97],[1.5961952 4.0063896 2.0288894]
9754,[2.4  1.6  1.37],[2.3875535 1.5890985 1.3433661]
9755,[0.8  1.6  1.17],[0.7927103 1.6170924 1.0815798]
9756,[2.4  2.4  0.77],[2.4330003 2.3958178 0.5713539]
9757,[1.6  4.   0.77],[1.5983903  3.985373   0.71073276]
9758,[1.6  2.4  2.17],[1.5008595 2.3875315 1.9772137]
9759,[0.8  1.6  0.97],[0.7863643  1.6173086  0.98228645]
9760,[0.8  0.8  1.37],[0.7966745 0.8232145 1.088219 ]
9761,[2.4  3.2  2.17],[2.3823845 2.8977408 1.7710462]
9762,[4.   0.8  1.57],[4.0124555  0.80638105 1.5164624 ]
9763,[1.6  3.2  0.57],[1.609283  3.1748273 0.4451313]
9764,[2.4  2.4  2.17],[2.4262414 2.3954625 1.5748293]
9765,[4.   0.8  1.57],[4.0175433  0.80298924 1.5470588 ]
9766,[0.8  2.4  0.57],[0.79357874 2.413381   0.35598177]
9767,[0.8  0.8  1.37],[0.7998824  0.81897175 1.2308555 ]
9768,[3.2  4.   2.17],[3.2234762 4.0542784 2.4023507]
9769,[3.2  3.2  2.17],[3.2107065 3.2407942 2.4543512]
9770,[3.2  4.   1.17],[3.2343104 4.0523615 1.5515171]
9771,[0.8  4.   1.77],[0.798774  4.00704   1.7357728]
9772,[2.4  2.4  1.37],[2.4398448 2.3766975 1.081681 ]
9773,[4.   3.2  0.77],[4.0447254  3.210911   0.91296816]
9774,[0.8  2.4  0.37],[0.7593677 2.4242039 0.3396654]
9775,[1.6  1.6  1.77],[1.6137333 1.5853498 1.8129008]
9776,[4.   0.8  1.17],[4.0235653  0.80236036 1.164471  ]
9777,[3.2  0.8  1.17],[3.201691  0.8026699 1.208411 ]
9778,[2.4  3.2  1.97],[2.3866243 3.2042007 1.9819512]
9779,[0.8  2.4  0.97],[0.8111166 2.3969107 1.0068637]
9780,[2.4  0.8  1.77],[2.418664  0.7804569 1.8867633]
9781,[4.   0.8  0.57],[4.006332  0.8141296 0.4374174]
9782,[2.4  3.2  1.17],[2.4224164 3.2207208 1.1039101]
9783,[2.4  3.2  2.17],[2.40237  3.112795 2.117383]
9784,[0.8  4.   2.17],[0.80029535 4.0020638  2.1181083 ]
9785,[1.6  2.4  0.17],[1.5461477  2.4321327  0.25937045]
9786,[3.2  4.   0.57],[3.2013476 4.0420003 0.6147603]
9787,[0.8  3.2  1.37],[0.8014045 3.2125986 1.0845009]
9788,[3.2  2.4  0.37],[3.224795  2.405429  0.3151636]
9789,[2.4  0.8  0.57],[2.4001915  0.7969986  0.55612427]
9790,[3.2  4.   0.37],[3.1963809 4.0391145 0.5390678]
9791,[3.2  3.2  1.37],[3.2248046 3.2529616 1.6742561]
9792,[4.   2.4  0.17],[3.940283   2.3716443  0.24503027]
9793,[1.6  1.6  1.97],[1.6176261 1.5864203 2.107772 ]
9794,[4.   0.8  0.77],[3.9950314  0.81273377 0.6576472 ]
9795,[0.8  3.2  1.17],[0.7649647 3.2259932 1.2689185]
9796,[3.2  3.2  0.37],[3.2200103 3.220386  0.4691218]
9797,[3.2  1.6  0.17],[3.0928385 1.6443148 0.3782845]
9798,[3.2  3.2  1.17],[3.1803598 3.2762783 1.3635266]
9799,[0.8  1.6  0.57],[0.80862665 1.5961652  0.82791483]
9800,[3.2  3.2  2.17],[3.2244592 3.2409623 2.3671093]
9801,[3.2  4.   0.77],[3.2116296 4.066734  1.0004016]
9802,[2.4  1.6  1.37],[2.413573  1.6288688 1.2564114]
9803,[1.6  1.6  1.97],[1.6089048 1.6123345 1.9387951]
9804,[3.2  1.6  1.17],[3.2438986 1.5518086 1.2743142]
9805,[4.   3.2  2.17],[4.069747  3.246029  2.2233503]
9806,[0.8  4.   0.17],[0.7992674  4.0306797  0.20291625]
9807,[2.4  3.2  2.17],[2.4219189  1.6417453  0.53963625]
9808,[2.4  4.   0.77],[2.4355385  4.071554   0.94735974]
9809,[1.6  0.8  0.37],[1.610891   0.80127823 0.40587288]
9810,[0.8  1.6  1.17],[0.7983377 1.6193604 1.1090474]
9811,[3.2  0.8  0.37],[3.197985  0.7983213 0.350721 ]
9812,[2.4  4.   1.97],[2.3955843 4.0416813 2.0669656]
9813,[0.8  3.2  0.57],[0.7789011 3.2271032 0.5085553]
9814,[0.8  0.8  1.77],[0.7942704 0.8290845 1.5277895]
9815,[0.8  3.2  1.17],[0.76203567 3.2436943  1.4746668 ]
9816,[4.   2.4  2.17],[4.04154   2.4256003 2.2223387]
9817,[1.6  2.4  1.97],[1.6216295 2.3599172 1.8764391]
9818,[1.6  2.4  0.97],[1.5128022 2.4106455 1.097925 ]
9819,[4.   2.4  2.17],[4.0282874 2.4181159 2.2109032]
9820,[4.   0.8  1.17],[4.0027256  0.79614115 1.0953676 ]
9821,[0.8  4.   1.37],[0.7831718 4.01635   1.2929689]
9822,[1.6  3.2  0.37],[1.6156048 3.1736355 0.4764601]
9823,[2.4  3.2  0.17],[2.4388356  3.2151253  0.01876567]
9824,[3.2  3.2  0.77],[3.1916769 3.232347  0.8893794]
9825,[2.4  2.4  1.57],[2.4357336 2.4156663 1.1523198]
9826,[1.6  3.2  1.17],[1.3949766 3.3373985 1.3808032]
9827,[2.4  3.2  0.17],[2.4099634  3.2038815  0.27743387]
9828,[1.6  0.8  1.17],[1.6015708  0.79425085 1.2461214 ]
9829,[4.   2.4  1.37],[3.99648   2.3888113 1.244515 ]
9830,[4.   4.   1.77],[4.049191 4.060971 2.100007]
9831,[2.4  2.4  1.37],[2.4494898  2.4018915  0.96181256]
9832,[2.4  3.2  1.37],[2.4174535 3.2238188 1.2728481]
9833,[3.2  4.   1.37],[3.22963   4.0517673 1.9539478]
9834,[3.2  1.6  0.97],[3.2156403 1.5646672 1.1562265]
9835,[1.6  2.4  1.77],[1.5571394 2.3953123 1.7847115]
9836,[2.4  2.4  1.57],[2.4367998 2.4314256 1.164971 ]
9837,[4.   1.6  1.17],[3.9882052 1.5844212 1.1754386]
9838,[0.8  1.6  0.17],[0.7815729  1.5971467  0.21486722]
9839,[1.6  0.8  1.57],[1.5948155 0.8027967 1.6587814]
9840,[1.6  2.4  1.97],[1.6648587 2.3698661 1.8509889]
9841,[3.2  4.   0.97],[3.2304664 4.056669  1.2441418]
9842,[1.6  1.6  1.37],[1.605935  1.6029346 1.4164037]
9843,[3.2  3.2  1.77],[3.2321155 3.2529502 2.1880853]
9844,[4.   2.4  0.17],[3.929369   2.4080005  0.25423723]
9845,[1.6  3.2  0.97],[1.4506266 3.302615  1.0328085]
9846,[3.2  3.2  2.17],[3.20586   3.26938   2.4862843]
9847,[1.6  4.   2.17],[1.6070082 4.0317645 2.2232046]
9848,[4.   2.4  2.17],[4.0522695 2.418478  2.197465 ]
9849,[4.   4.   1.77],[4.048851  4.0699415 2.004912 ]
9850,[3.2  1.6  0.77],[3.236962   1.5304973  0.81980306]
9851,[3.2  3.2  0.17],[3.1668813  3.22079    0.37734032]
9852,[4.   4.   0.37],[4.0242076  4.056423   0.47749436]
9853,[0.8  1.6  0.37],[0.80869615 1.5997031  0.42765525]
9854,[2.4  1.6  1.57],[2.4268537 1.6019876 1.5725741]
9855,[1.6  2.4  0.17],[1.767441   2.43534    0.22450696]
9856,[0.8  0.8  1.77],[0.77345455 0.85068715 1.4641836 ]
9857,[1.6  0.8  1.37],[1.5976186  0.80397105 1.47582   ]
9858,[4.   0.8  2.17],[4.0041394 0.8783476 2.1617322]
9859,[1.6  4.   0.17],[1.5948111  3.9969232  0.44082212]
9860,[4.   3.2  0.57],[4.024427   3.2484376  0.57845724]
9861,[2.4  4.   0.17],[2.4209309  4.0061455  0.28893566]
9862,[0.8  0.8  0.77],[0.81924343 0.817241   0.669661  ]
9863,[2.4  4.   0.77],[2.4131532 4.0462947 0.8894034]
9864,[4.   3.2  2.17],[3.9892814 3.1944854 2.2324493]
9865,[4.   4.   1.97],[4.0107794 4.064407  1.3176785]
9866,[4.   1.6  1.77],[4.0684853 1.5474398 1.6884558]
9867,[4.   0.8  1.57],[4.0185466  0.78850627 1.5511963 ]
9868,[3.2  2.4  1.57],[3.228944  2.4433656 1.4290267]
9869,[0.8  0.8  0.97],[0.7891004 0.8289653 1.0797216]
9870,[2.4  0.8  1.77],[2.4249074  0.79616976 1.7226392 ]
9871,[4.   4.   0.77],[4.020728   4.0616493  0.83912456]
9872,[3.2  0.8  1.17],[3.1971333 0.8118891 1.1953158]
9873,[2.4  4.   0.37],[2.4254844  4.0351267  0.52052283]
9874,[3.2  3.2  0.37],[3.2350645  3.2241898  0.48871952]
9875,[3.2  1.6  2.17],[3.2669933 1.5039451 2.187431 ]
9876,[3.2  1.6  1.77],[3.2469344 1.5425282 1.816297 ]
9877,[3.2  3.2  1.77],[3.2203977 3.2456923 2.1653268]
9878,[0.8  1.6  0.77],[0.80809283 1.6233399  0.9208788 ]
9879,[0.8  1.6  0.57],[0.7828696  1.6158175  0.71469957]
9880,[0.8  0.8  1.37],[0.79201746 0.8288399  1.2095451 ]
9881,[3.2  0.8  1.77],[3.2064285  0.78907025 1.7650551 ]
9882,[1.6  4.   1.57],[1.567209  4.002138  1.5327685]
9883,[3.2  3.2  0.17],[3.2316265 3.2219138 0.3765784]
9884,[2.4  1.6  0.37],[2.4301617  1.7612407  0.60143715]
9885,[2.4  2.4  0.17],[2.411323   2.4086509  0.03851978]
9886,[1.6  3.2  0.17],[1.5844018  3.2453237  0.14900313]
9887,[2.4  3.2  0.17],[2.4213393  3.1870356  0.05891873]
9888,[1.6  0.8  0.57],[1.6038357 0.7990079 0.5045894]
9889,[4.   4.   0.37],[4.028179   4.055863   0.42760393]
9890,[3.2  3.2  1.17],[3.1935885 3.25588   1.3229096]
9891,[3.2  4.   1.57],[3.2172382 4.0409045 1.7185514]
9892,[3.2  4.   0.77],[3.2214646  4.0517106  0.81968963]
9893,[3.2  1.6  0.77],[3.2262626 1.5619979 1.0094005]
9894,[4.   3.2  1.17],[4.042967  3.2415009 1.5569222]
9895,[3.2  0.8  1.97],[3.183774  0.8015039 1.9228632]
9896,[1.6  1.6  1.57],[1.599782  1.6050813 1.5508571]
9897,[0.8  3.2  0.77],[0.8138131 3.209412  0.7952149]
9898,[0.8  3.2  1.17],[0.8117243 3.1922932 1.1593611]
9899,[0.8  2.4  1.17],[0.7968142 2.408657  1.2268407]
9900,[4.   0.8  1.17],[3.9931257 0.790174  1.0708817]
9901,[1.6  1.6  0.17],[1.6092772  1.5945566  0.32822764]
9902,[3.2  3.2  0.37],[3.218142  3.2365499 0.5085589]
9903,[3.2  0.8  1.57],[3.197666   0.78602993 1.4743949 ]
9904,[1.6  4.   1.77],[1.5978277 4.006983  1.8046305]
9905,[0.8  4.   1.57],[0.7928051 4.0220695 1.5825129]
9906,[1.6  0.8  1.37],[1.6031015  0.79922616 1.3792491 ]
9907,[2.4  1.6  0.57],[2.3977559  1.6687782  0.52058953]
9908,[4.   4.   1.17],[4.0154223 4.059738  1.4763892]
9909,[0.8  4.   1.57],[1.029071  3.7690775 1.5366024]
9910,[4.   1.6  2.17],[3.9829519 1.576232  2.1070795]
9911,[4.   3.2  0.57],[4.0376983 3.227638  0.7083482]
9912,[4.   0.8  1.97],[3.9793344  0.80945414 1.8714564 ]
9913,[3.2  2.4  2.17],[3.2182152 2.419361  2.1787977]
9914,[4.   2.4  1.97],[4.023134  2.4299836 2.0299706]
9915,[1.6  0.8  1.57],[1.5943327 0.8063469 1.5581921]
9916,[3.2  4.   1.37],[3.205197  4.06522   1.6779377]
9917,[4.   1.6  1.77],[4.0347457 1.5866182 1.7278029]
9918,[3.2  0.8  0.97],[3.253812  0.795162  0.8417629]
9919,[0.8  4.   0.17],[0.7994698  4.026514   0.15311395]
9920,[3.2  3.2  1.97],[3.203883  3.244503  2.1715603]
9921,[1.6  3.2  1.57],[1.5903506 3.2211013 1.6364243]
9922,[0.8  3.2  0.97],[0.8217734 3.2123327 1.0127081]
9923,[0.8  3.2  0.57],[0.7676863  3.2207286  0.49128175]
9924,[2.4  0.8  1.37],[2.3911133 0.8066547 1.3315551]
9925,[1.6  4.   2.17],[1.5978312 4.0136647 2.2083597]
9926,[2.4  4.   1.57],[2.4034307 4.0516624 1.6635035]
9927,[2.4  4.   0.97],[2.4228756 4.047869  1.1756798]
9928,[2.4  4.   0.17],[2.422227   4.0382586  0.19614352]
9929,[3.2  4.   0.17],[3.2108319 4.046843  0.3431423]
9930,[1.6  0.8  1.37],[1.5809036 0.7444068 1.5931346]
9931,[2.4  4.   2.17],[2.3992722 4.0436254 2.3005002]
9932,[3.2  0.8  2.17],[3.2000458 0.7905654 2.1549885]
